RPM,TinjA,TinjB,Tinj,Prail,Vinj_cum
1050.1672240803,475.7257525084,528.2341137124,1003.9598662207,1005.3450513160,0.0001264515
1053.5117056856,339.2307692308,796.4548494983,1135.6856187291,998.8679285834,0.0001268623
1056.8561872910,383.6387959866,894.1003344482,1277.7391304348,1158.4865823577,0.0001273652
1060.2006688963,491.9331103679,833.3177257525,1325.2508361204,1024.2635089555,0.0001278515
1063.5451505017,442.4347826087,941.2374581940,1383.6722408027,965.8520046249,0.0001283424
1066.8896321070,406.4849498328,723.3511705686,1129.8361204013,1063.9862936153,0.0001287661
1070.2341137124,534.0468227425,681.7391304348,1215.7859531773,1034.4054337567,0.0001292148
1073.5785953177,478.8160535117,538.9364548495,1017.7525083612,1022.8094732035,0.0001295880
1076.9230769231,365.0769230769,594.4615384615,959.5384615385,973.3476650827,0.0001299299
1080.2675585284,395.3779264214,552.0167224080,947.3946488294,1057.8549340806,0.0001302840
1083.6120401338,444.2809364548,704.3478260870,1148.6287625418,998.6113532178,0.0001306995
1086.9565217391,358.6956521739,556.5217391304,915.2173913043,1058.4468537187,0.0001310417
1090.3010033445,449.2040133779,709.7859531773,1158.9899665552,1136.0838823053,0.0001314928
1093.6454849498,495.4214046823,594.9431438127,1090.3645484950,1056.5780106934,0.0001319001
1096.9899665552,338.9698996656,917.0836120401,1256.0535117057,1140.1466044588,0.0001323900
1100.3344481605,336.7023411371,843.9565217391,1180.6588628763,1189.3280987245,0.0001328615
1103.6789297659,507.6923076923,769.2642140468,1276.9565217391,1138.3430587315,0.0001333591
1107.0234113712,490.4113712375,709.6020066890,1200.0133779264,1048.4652495024,0.0001338054
1110.3678929766,531.8662207358,848.3210702341,1380.1872909699,1050.5182515213,0.0001343193
1113.7123745819,406.5050167224,691.6153846154,1098.1204013378,1066.4129574621,0.0001347316
1117.0568561873,479.2173913043,923.8060200669,1403.0234113712,1192.0501946769,0.0001352927
1120.4013377926,475.0501672241,887.3578595318,1362.4080267559,1112.4605473518,0.0001358168
1123.7458193980,382.0735785953,766.3946488294,1148.4682274247,1024.0851320875,0.0001362382
1127.0903010033,439.5652173913,687.5250836120,1127.0903010033,1039.6303130346,0.0001366553
1130.4347826087,488.3478260870,713.3043478261,1201.6521739130,1189.0333691676,0.0001371352
1133.7792642140,411.5618729097,978.4515050167,1390.0133779264,1219.1490711383,0.0001376981
1137.1237458194,425.2842809365,650.4347826087,1075.7190635452,1181.5759871318,0.0001381262
1140.4682274247,549.7056856187,882.7224080268,1432.4280936455,1075.1538650424,0.0001386666
1143.8127090301,515.8595317726,933.3511705686,1449.2107023411,1104.4202171206,0.0001392217
1147.1571906355,563.2541806020,815.6287625418,1378.8829431438,1188.6791602555,0.0001397723
1150.5016722408,348.6020066890,712.1605351171,1060.7625418060,1062.3780753335,0.0001401698
1153.8461538462,513.4615384615,996.9230769231,1510.3846153846,1110.6949331946,0.0001407502
1157.1906354515,505.6923076923,1014.8561872910,1520.5484949833,1254.4324845570,0.0001413759
1160.5351170569,401.5451505017,1010.8260869565,1412.3712374582,1140.6873867216,0.0001419269
1163.8795986622,500.4682274247,697.1638795987,1197.6321070234,1092.1976753527,0.0001423828
1167.2240802676,462.2207357860,597.6187290970,1059.8394648829,1235.4961303556,0.0001428152
1170.5685618729,388.6287625418,793.6454849498,1182.2742474916,1197.8653194528,0.0001432893
1173.9130434783,420.2608695652,885.1304347826,1305.3913043478,1091.5210824122,0.0001437860
1177.2575250836,382.6086956522,679.2775919732,1061.8862876254,1120.7118216512,0.0001441962
1180.6020066890,524.1872909699,1049.5551839465,1573.7424749164,1206.9628183797,0.0001448300
1183.9464882943,501.9933110368,615.6521739130,1117.6454849498,1077.9449549566,0.0001452522
1187.2909698997,410.8026755853,609.0802675585,1019.8829431438,1243.0931974510,0.0001456698
1190.6354515050,569.1237458194,744.1471571906,1313.2709030100,1149.3718636669,0.0001461843
1193.9799331104,550.4247491639,651.9130434783,1202.3377926421,1241.8192945080,0.0001466763
1197.3244147157,371.1705685619,601.0568561873,972.2274247492,1190.2517931207,0.0001470648
1200.6688963211,428.6387959866,631.5518394649,1060.1906354515,1289.4623284908,0.0001475078
1204.0133779264,459.9331103679,729.6321070234,1189.5652173913,1155.0088188256,0.0001479751
1207.3578595318,374.2809364548,610.9230769231,985.2040133779,1295.4268650684,0.0001483879
1210.7023411371,456.4347826087,1086.0000000000,1542.4347826087,1230.9335356660,0.0001490159
1214.0468227425,503.8294314381,645.8729096990,1149.7023411371,1160.0347171422,0.0001494687
1217.3913043478,518.6086956522,973.9130434783,1492.5217391304,1139.5222306216,0.0001500506
1220.7357859532,510.2675585284,813.0100334448,1323.2775919732,1125.6533844913,0.0001505630
1224.0802675585,556.9565217391,723.4314381271,1280.3879598662,1200.5692367365,0.0001510771
1227.4247491639,470.1036789298,730.3177257525,1200.4214046823,1147.6022688670,0.0001515470
1230.7692307692,594.4615384615,786.4615384615,1380.9230769231,1261.3193860893,0.0001521170
1234.1137123746,560.2876254181,660.2508361204,1220.5384615385,1269.1376571059,0.0001526225
1237.4581939799,477.6588628763,848.8963210702,1326.5551839465,1345.5068021955,0.0001531901
1240.8026755853,492.5986622074,1049.7190635452,1542.3177257525,1158.0402947213,0.0001537969
1244.1471571906,459.0903010033,729.0702341137,1188.1605351171,1202.5694068636,0.0001542744
1247.4916387960,613.7658862876,886.9665551839,1500.7324414716,1370.3604736407,0.0001549230
1250.8361204013,439.0434782609,990.6622073579,1429.7056856187,1205.3589667456,0.0001554983
1254.1806020067,619.5652173913,808.9464882943,1428.5117056856,1228.4685342190,0.0001560793
1257.5250836120,505.5250836120,687.8662207358,1193.3913043478,1191.4929771310,0.0001565565
1260.8695652174,534.6086956522,697.2608695652,1231.8695652174,1323.6846392557,0.0001570788
1264.2140468227,587.8595317726,695.3177257525,1283.1772575251,1198.3004285018,0.0001575934
1267.5585284281,526.0367892977,982.3578595318,1508.3946488294,1248.4034311703,0.0001582125
1270.9030100334,465.1505016722,1059.9331103679,1525.0836120401,1357.2833170865,0.0001588681
1274.2474916388,535.1839464883,1075.4648829431,1610.6488294314,1202.6736908131,0.0001595154
1277.5919732441,637.5183946488,973.5250836120,1611.0434782609,1302.1170026646,0.0001601923
1280.9364548495,540.5551839465,675.0535117057,1215.6086956522,1403.4550934529,0.0001607246
1284.2809364548,513.7123745819,647.2775919732,1160.9899665552,1298.5532759877,0.0001612116
1287.6254180602,503.4615384615,932.2408026756,1435.7023411371,1215.1120884758,0.0001617920
1290.9698996656,614.5016722408,804.2742474916,1418.7759197324,1175.6002456167,0.0001623550
1294.3143812709,396.0602006689,1035.4515050167,1431.5117056856,1195.9890959784,0.0001629285
1297.6588628763,570.9698996656,912.2541806020,1483.2240802676,1407.2857729583,0.0001635790
1301.0033444816,437.1371237458,763.6889632107,1200.8260869565,1209.9328949148,0.0001640633
1304.3478260870,550.4347826087,872.6086956522,1423.0434782609,1282.9279624938,0.0001646562
1307.6923076923,555.7692307692,1141.6153846154,1697.3846153846,1350.7434272236,0.0001653840
1311.0367892977,551.9464882943,1084.2274247492,1636.1739130435,1407.2759723321,0.0001661015
1314.3812709030,400.8862876254,774.1705685619,1175.0568561873,1324.4091293393,0.0001665999
1317.7257525084,442.7558528428,1019.9197324415,1462.6755852843,1208.8204841074,0.0001671894
1321.0702341137,437.2742474916,1066.1036789298,1503.3779264214,1343.3274112946,0.0001678320
1324.4147157191,452.9498327759,952.2541806020,1405.2040133779,1194.6245095883,0.0001683947
1327.7591973244,570.9364548495,949.3478260870,1520.2842809365,1301.8258699917,0.0001690333
1331.1036789298,535.1036789298,935.7658862876,1470.8695652174,1461.7963774138,0.0001696920
1334.4481605351,633.8628762542,1188.9933110368,1822.8561872910,1411.0379195824,0.0001704927
1337.7926421405,460.2006688963,1201.3377926421,1661.5384615385,1468.2753035680,0.0001712385
1341.1371237458,537.7959866221,1007.1939799331,1544.9899665552,1249.7751516885,0.0001718730
1344.4816053512,512.2474916388,1089.0301003344,1601.2775919732,1296.6530095435,0.0001725442
1347.8260869565,630.7826086957,787.1304347826,1417.9130434783,1445.7937006558,0.0001731753
1351.1705685619,544.5217391304,1052.5618729097,1597.0836120401,1277.8343041957,0.0001738393
1354.5150501672,589.2140468227,973.8963210702,1563.1103678930,1476.6658046099,0.0001745432
1357.8595317726,446.7357859532,1189.4849498328,1636.2207357860,1343.7529672950,0.0001752427
1361.2040133779,560.8160535117,941.9531772575,1502.7692307692,1350.1902872547,0.0001758869
1364.5484949833,604.4949832776,846.0200668896,1450.5150501672,1405.8342384706,0.0001765227
1367.8929765886,678.4749163880,1103.8896321070,1782.3645484950,1270.7255737282,0.0001772614
1371.2374581940,647.2240802676,776.1204013378,1423.3444816054,1499.9103863122,0.0001779079
1374.5819397993,665.2976588629,742.2742474916,1407.5719063545,1238.2349143174,0.0001784829
1377.9264214047,551.1705685619,788.1739130435,1339.3444816054,1331.4337737695,0.0001790526
1381.2709030100,502.7826086957,925.4515050167,1428.2341137124,1282.1366413880,0.0001796475
1384.6153846154,556.6153846154,1070.3076923077,1626.9230769231,1303.3437127161,0.0001803314
1387.9598662207,519.0969899666,766.1538461538,1285.2508361204,1256.7517826206,0.0001808608
1391.3043478261,666.4347826087,1057.3913043478,1723.8260869565,1302.5858501941,0.0001815852
1394.6488294314,672.2207357860,1177.0836120401,1849.3043478261,1264.7643240115,0.0001823496
1397.9933110368,546.6153846154,750.7224080268,1297.3377926421,1426.0642641595,0.0001829228
1401.3377926421,566.1404682274,1182.7290969900,1748.8695652174,1521.2464988536,0.0001837233
1404.6822742475,421.4046822742,1028.2274247492,1449.6321070234,1369.1732556750,0.0001843495
1408.0267558528,546.3143812709,770.1906354515,1316.5050167224,1439.3450516214,0.0001849341
1411.3712374582,556.0802675585,1030.3010033445,1586.3812709030,1410.7628031003,0.0001856307
1414.7157190635,445.6354515050,978.9832775920,1424.6187290970,1279.0599621171,0.0001862233
1418.0602006689,564.3879598662,991.2240802676,1555.6120401338,1427.8812168260,0.0001869111
1421.4046822742,577.0903010033,1066.0535117057,1643.1438127090,1309.6599663422,0.0001876036
1424.7491638796,524.3076923077,742.2943143813,1266.6020066890,1549.2281264926,0.0001881892
1428.0936454849,591.2307692308,728.3277591973,1319.5585284281,1531.6795641775,0.0001887954
1431.4381270903,473.8060200669,744.3478260870,1218.1538461538,1355.3843558469,0.0001893187
1434.7826086957,687.2608695652,1268.3478260870,1955.6086956522,1508.5456213378,0.0001902097
1438.1270903010,579.5652173913,1172.0735785953,1751.6387959866,1522.9951852730,0.0001910120
1441.4715719064,449.7391304348,948.4882943144,1398.2274247492,1312.4784332148,0.0001916020
1444.8160535117,465.2307692308,936.2408026756,1401.4715719064,1330.9747215071,0.0001921980
1448.1605351171,451.8260869565,1168.6655518395,1620.4916387960,1477.9513830026,0.0001929281
1451.5050167224,669.1438127090,818.6488294314,1487.7926421405,1465.1927891954,0.0001935952
1454.8494983278,516.4715719064,942.7424749164,1459.2140468227,1571.9881726429,0.0001942752
1458.1939799331,548.2809364548,1185.5117056856,1733.7926421405,1449.6543035476,0.0001950481
1461.5384615385,599.2307692308,1223.3076923077,1822.5384615385,1467.2463420630,0.0001958660
1464.8829431438,462.9030100334,934.5953177258,1397.4983277592,1445.0097800376,0.0001964878
1468.2274247492,485.9832775920,1173.1137123746,1659.0969899666,1458.9503154538,0.0001972300
1471.5719063545,569.4983277592,1119.8662207358,1689.3645484950,1426.6826783269,0.0001979766
1474.9163879599,510.3210702341,1199.1070234114,1709.4280936455,1483.0087476173,0.0001987482
1478.2608695652,721.3913043478,1074.6956521739,1796.0869565217,1348.7190172930,0.0001995176
1481.6053511706,718.5785953177,1315.6655518395,2034.2441471572,1620.8376414587,0.0002004815
1484.9498327759,715.7458193980,1201.3244147157,1917.0702341137,1356.4700337059,0.0002013053
1488.2943143813,632.5250836120,753.0769230769,1385.6020066890,1477.9378585453,0.0002019296
1491.6387959866,629.4715719064,1156.0200668896,1785.4916387960,1629.9843816478,0.0002027782
1494.9832775920,635.3678929766,1231.8662207358,1867.2341137124,1526.0296503196,0.0002036343
1498.3277591973,713.2040133779,1072.8026755853,1786.0066889632,1445.3963182110,0.0002044292
1501.6722408027,470.0234113712,1264.4080267559,1734.4314381271,1516.6557447955,0.0002052218
1505.0167224080,725.4180602007,903.0100334448,1628.4280936455,1420.1591041944,0.0002059396
1508.3612040134,583.7357859532,1315.2909698997,1899.0267558528,1541.4296510089,0.0002068151
1511.7056856187,612.2408026756,999.2374581940,1611.4782608696,1621.6926449973,0.0002075788
1515.0501672241,681.7725752508,1162.0434782609,1843.8160535117,1381.9718628129,0.0002083794
1518.3946488294,622.5418060201,1056.8026755853,1679.3444816054,1667.6235101780,0.0002091875
1521.7391304348,728.9130434783,1316.3043478261,2045.2173913043,1508.3199415741,0.0002101193
1525.0836120401,687.8127090301,1143.8127090301,1831.6254180602,1492.0858217145,0.0002109488
1528.4280936455,467.6989966555,1169.2474916388,1636.9464882943,1407.8527522193,0.0002116669
1531.7725752508,557.5652173913,1020.1605351171,1577.7257525084,1485.1044567876,0.0002123796
1535.1170568562,746.0668896321,1060.7658862876,1806.8327759197,1538.6718371792,0.0002132118
1538.4615384615,467.6923076923,967.6923076923,1435.3846153846,1611.3286165323,0.0002138897
1541.8060200669,630.5986622074,858.7859531773,1489.3846153846,1431.4126400222,0.0002145491
1545.1505016722,596.4280936455,1149.5919732441,1746.0200668896,1507.0880176125,0.0002153442
1548.4949832776,668.9498327759,1130.4013377926,1799.3511705686,1467.6042831505,0.0002161517
1551.8394648829,533.8327759197,1022.6622073579,1556.4949832776,1407.3573270374,0.0002168344
1555.1839464883,595.6354515050,1073.0769230769,1668.7123745819,1473.2048562083,0.0002175849
1558.5284280936,730.9498327759,1112.7892976589,1843.7391304348,1466.8450967095,0.0002184121
1561.8729096990,620.0635451505,1279.1739130435,1899.2374581940,1703.1454259456,0.0002193365
1565.2173913043,676.1739130435,1286.6086956522,1962.7826086957,1624.5387945646,0.0002202677
1568.5618729097,538.0167224080,931.7257525084,1469.7424749164,1478.9585845770,0.0002209301
1571.9063545151,627.1906354515,897.5585284281,1524.7491638796,1440.0973332059,0.0002216073
1575.2508361204,663.1806020067,1353.1404682274,2016.3210702341,1558.0382408043,0.0002225424
1578.5953177258,626.7023411371,1289.7123745819,1916.4147157191,1683.0535697036,0.0002234692
1581.9397993311,673.9063545151,1164.3076923077,1838.2140468227,1495.0741557678,0.0002243026
1585.2842809365,603.9933110368,1296.7625418060,1900.7558528428,1580.4202655469,0.0002251909
1588.6287625418,614.7993311037,1312.2073578595,1927.0066889632,1628.6931155934,0.0002261064
1591.9732441472,722.7558528428,1380.2408026756,2102.9966555184,1621.7772855247,0.0002271031
1595.3177257525,480.1906354515,855.0903010033,1335.2809364548,1553.4725229985,0.0002277213
1598.6622073579,714.6020066890,1280.5284280936,1995.1304347826,1493.5417157716,0.0002286254
1602.0066889632,794.5953177258,1396.9498327759,2191.5451505017,1618.2309536884,0.0002296629
1605.3511705686,797.8595317726,1419.1304347826,2216.9899665552,1585.3973450574,0.0002307008
1608.6956521739,791.4782608696,1312.6956521739,2104.1739130435,1703.2120185372,0.0002317249
1612.0401337793,514.2408026756,881.7859531773,1396.0267558528,1525.8727633408,0.0002323650
1615.3846153846,600.9230769231,1163.0769230769,1764.0000000000,1740.4489503971,0.0002332337
1618.7290969900,569.7926421405,888.6822742475,1458.4749163880,1675.1393937661,0.0002339372
1622.0735785953,699.1137123746,900.2508361204,1599.3645484950,1561.6315151171,0.0002346798
1625.4180602007,677.7993311037,1202.8093645485,1880.6086956522,1651.5589284990,0.0002355800
1628.7625418060,692.2240802676,1161.3076923077,1853.5317725753,1749.6050572480,0.0002364954
1632.1070234114,652.8428093645,1335.0635451505,1987.9063545151,1567.3188172221,0.0002374202
1635.4515050167,628.0133779264,1349.2474916388,1977.2608695652,1500.7932465301,0.0002383186
1638.7959866221,575.2173913043,925.9197324415,1501.1371237458,1694.3394982308,0.0002390472
1642.1404682274,740.6053511706,1174.1304347826,1914.7357859532,1561.6398596983,0.0002399362
1645.4849498328,539.7190635452,847.4247491639,1387.1438127090,1628.9963238191,0.0002405952
1648.8294314381,760.1103678930,839.2541806020,1599.3645484950,1784.6311998169,0.0002413936
1652.1739130435,725.3043478261,1394.4347826087,2119.7391304348,1665.3042253156,0.0002424128
1655.5183946488,690.3511705686,1324.4147157191,2014.7658862876,1738.3747117205,0.0002434044
